Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
2.9,75.28,67.78,56.01,28.72,1
2.92,75.43,70.27,56.65,24.91,1
2.93,75.38,61.06,53.8,25.87,1
2.95,75.35,63.5,54.31,27.05,1
2.97,75.43,65.96,54.93,27.94,1
2.98,75.29,68.36,55.33,27.88,1
3.0,75.48,69.04,56.05,27.02,1
3.02,75.22,66.07,56.08,27.97,1
3.03,75.3,68.55,56.29,27.71,1
3.05,75.32,68.19,55.36,28.2,1
3.07,75.35,69.69,55.94,25.67,1
3.08,75.38,63.5,56.51,26.77,1
3.1,75.24,65.92,54.29,28.0,1
3.12,75.44,68.41,55.02,28.11,1
3.13,75.36,68.73,55.48,27.41,1
3.15,75.37,67.45,56.04,28.48,1
3.17,75.38,69.9,56.38,25.75,1
3.18,75.34,62.57,54.93,26.68,1
3.2,75.48,65.04,55.6,27.61,1
3.22,75.45,67.47,56.11,28.58,1
3.23,75.45,69.91,56.08,25.6,1
3.25,75.35,62.52,56.11,26.36,1
3.27,75.42,65.01,56.15,27.45,1
3.28,75.39,67.45,55.89,28.31,1
3.3,75.43,69.93,56.47,25.52,1
3.32,75.32,62.44,54.49,26.39,1
3.33,75.36,64.91,55.07,27.3,1
3.35,75.47,67.41,55.72,28.6,1
3.37,75.47,69.84,56.26,25.58,1
3.38,75.45,62.85,55.44,26.39,1
3.4,75.36,65.29,55.9,27.55,1
3.42,75.47,67.78,56.55,28.68,1
3.43,75.45,70.22,54.24,24.73,1
3.45,75.42,61.3,54.76,26.13,1
3.47,75.38,63.72,55.26,26.9,1
3.48,75.58,66.23,55.99,27.85,1
3.5,75.43,68.65,56.39,27.61,1
3.52,75.36,67.74,54.85,28.73,1
3.53,75.37,70.19,55.4,24.92,1
3.55,75.39,61.42,55.96,26.16,1
3.57,75.59,63.92,56.7,26.81,1
3.58,75.58,66.38,53.65,28.02,1
3.6,75.46,68.8,54.07,27.47,1
3.62,75.55,67.16,54.69,28.43,1
3.63,75.41,69.56,55.08,26.4,1
3.65,75.35,63.96,55.55,26.92,1
3.67,75.33,66.42,56.08,28.04,1
3.68,75.51,68.92,56.39,27.21,1
3.7,75.52,66.65,54.94,28.21,1
3.72,75.38,69.05,55.34,26.8,1
3.73,75.24,66.09,55.73,27.83,1
3.75,75.35,68.58,56.39,27.59,1
3.77,75.45,68.1,55.03,28.42,1
3.78,75.41,70.04,55.53,25.32,1
3.8,75.35,62.0,56.0,26.23,1
3.82,75.39,64.47,56.58,27.23,1
3.83,75.38,66.92,54.15,28.27,1
3.85,75.46,69.39,54.77,26.23,1
3.87,75.28,64.67,55.12,27.44,1
3.88,75.49,67.17,55.87,28.36,1
3.9,75.28,69.56,56.2,26.08,1
3.92,75.45,64.06,55.88,27.02,1
3.93,75.42,66.51,56.39,28.16,1
3.95,75.43,68.96,54.94,26.97,1
3.97,75.51,66.52,55.56,28.23,1
3.98,90.33,90.1,100.33,0.48,1
4.0,90.33,90.1,100.33,0.48,1
4.02,90.35,90.11,100.35,0.48,1
4.03,90.47,90.14,100.47,0.48,1
4.05,90.41,90.12,100.41,0.48,1
4.07,90.55,90.16,100.55,0.48,1
4.08,90.41,90.12,100.41,0.48,1
4.1,90.45,90.14,100.45,0.48,1
4.12,90.34,90.1,100.34,0.48,1
4.13,90.46,90.14,100.46,0.48,1
4.15,90.31,90.09,100.31,0.47,1
4.17,90.45,90.13,100.45,0.48,1
4.18,90.48,90.14,100.48,0.48,1
4.2,90.4,90.12,100.4,0.48,1
4.22,90.38,90.11,100.38,0.48,1
4.23,90.28,90.08,100.28,0.48,1
4.25,90.31,90.09,100.31,0.48,1
4.27,90.36,90.11,100.36,0.48,1
4.28,90.33,90.1,100.33,0.48,1
4.3,90.36,90.11,100.36,0.48,1
4.32,90.37,90.11,100.37,0.48,1
4.33,90.39,90.12,100.39,0.48,1
4.35,90.4,90.12,100.4,0.48,1
4.37,90.4,90.12,100.4,0.48,1
4.38,90.47,90.14,100.47,0.48,1
4.4,90.46,90.14,100.46,0.48,1
4.42,90.33,90.1,100.33,0.48,1
4.43,90.41,90.12,100.41,0.48,1
4.45,90.42,90.13,100.42,0.48,1
4.47,90.35,90.11,100.35,0.47,1
4.48,90.39,90.12,100.39,0.48,1
4.5,90.44,90.13,100.44,0.48,1
4.52,90.41,90.12,100.41,0.48,1
4.53,90.45,90.14,100.45,0.48,1
4.55,90.42,90.12,100.42,0.48,1
4.57,90.49,90.15,100.49,0.48,1
4.58,90.35,90.11,100.35,0.48,1
4.6,90.47,90.14,100.47,0.48,1
4.62,90.33,90.1,100.33,0.48,1
4.63,90.47,90.14,100.47,0.48,1
4.65,90.46,90.14,100.46,0.48,1
4.67,90.48,90.15,100.48,0.48,1
4.68,90.46,90.14,100.46,0.48,1
4.7,90.3,90.09,100.3,0.48,1
4.72,90.46,90.14,100.46,0.48,1
4.73,90.49,90.15,100.49,0.48,1
4.75,90.32,90.1,100.32,0.48,1
4.77,90.31,90.09,100.31,0.48,1
4.78,90.44,90.13,100.44,0.49,1
4.8,90.53,90.16,100.53,0.48,1
4.82,90.37,90.11,100.37,0.48,1
4.83,90.41,90.12,100.41,0.49,1
4.85,90.31,90.09,100.31,0.48,1
4.87,90.51,90.15,100.51,0.48,1
4.88,90.24,90.07,100.24,0.48,1
4.9,90.26,90.08,100.26,0.48,1
4.92,90.38,90.11,100.38,0.48,1
4.93,90.4,90.12,100.4,0.48,1
4.95,90.33,90.1,100.33,0.48,1
4.97,90.46,90.14,100.46,0.48,1
4.98,90.32,90.1,100.32,0.48,1
5.0,90.34,90.1,100.34,0.48,1
5.02,90.31,90.09,100.31,0.48,1
5.03,90.34,90.1,100.34,0.48,1
5.05,90.29,90.09,100.29,0.49,1
5.07,90.37,90.11,100.37,0.48,1
5.08,90.45,90.14,100.45,0.48,1
5.1,90.27,90.08,100.27,0.48,1
5.12,90.5,90.15,100.5,0.48,1
5.13,90.22,90.07,100.22,0.48,1
5.15,90.36,90.11,100.36,0.48,1
5.17,90.39,90.12,100.39,0.49,1
5.18,90.43,90.13,100.43,0.48,1
5.2,90.41,90.12,100.41,0.48,1
5.22,90.43,90.13,100.43,0.48,1
5.23,90.29,90.09,100.29,0.48,1
5.25,90.2,90.06,100.2,0.48,1
5.27,90.29,90.09,100.29,0.48,1
5.28,90.48,90.14,100.48,0.48,1
5.3,90.35,90.11,100.35,0.48,1
5.32,90.29,90.09,100.29,0.48,1
5.33,90.48,90.14,100.48,0.48,1
5.35,90.32,90.1,100.32,0.48,1
5.37,90.12,90.04,100.12,0.48,1
5.38,90.43,90.13,100.43,0.48,1
5.4,90.26,90.08,100.26,0.48,1
5.42,90.36,90.11,100.36,0.48,1
5.43,90.18,90.05,100.18,0.48,1
5.45,90.28,90.08,100.28,0.48,1
5.47,90.24,90.07,100.24,0.48,1
5.48,90.39,90.12,100.39,0.48,1
5.5,90.47,90.14,100.47,0.48,1
5.52,90.31,90.09,100.31,0.48,1
5.53,90.3,90.09,100.3,0.48,1
5.55,90.31,90.09,100.31,0.48,1
5.57,90.26,90.08,100.26,0.47,1
5.58,90.41,90.12,100.41,0.48,1
5.6,90.24,90.07,100.24,0.48,1
5.62,90.23,90.07,100.23,0.48,1
5.63,90.25,90.07,100.25,0.48,1
5.65,90.27,90.08,100.27,0.48,1
5.67,90.25,90.08,100.25,0.48,1
5.68,90.23,90.07,100.23,0.48,1
5.7,90.21,90.06,100.21,0.48,1
5.72,90.25,90.07,100.25,0.48,1
5.73,90.31,90.09,100.31,0.48,1
5.75,90.29,90.09,100.29,0.48,1
5.77,90.34,90.1,100.34,0.48,1
5.78,90.28,90.08,100.28,0.48,1
5.8,90.08,90.02,100.08,0.48,1
5.82,90.3,90.09,100.3,0.48,1
5.83,90.39,90.12,100.39,0.48,1
5.85,90.48,90.14,100.48,0.48,1
5.87,90.36,90.11,100.36,0.48,1
5.88,90.22,90.07,100.22,0.48,1
5.9,90.24,90.07,100.24,0.48,1
5.92,90.34,90.1,100.34,0.48,1
5.93,90.31,90.09,100.31,0.48,1
5.95,90.3,90.09,100.3,0.48,1
5.97,90.31,90.09,100.31,0.48,1
5.98,90.2,90.06,100.2,0.48,1
6.0,90.21,90.06,100.21,0.48,1
6.02,89.28,88.62,97.34,0.48,1
6.03,88.27,87.15,94.41,0.49,1
6.05,87.24,85.67,91.44,0.48,1
6.07,86.22,84.2,88.48,1.42,1
6.08,85.55,82.83,85.88,3.7,1
6.1,84.34,81.3,82.74,6.33,1
6.12,83.2,79.79,79.67,8.9,1
6.13,82.25,78.34,76.79,11.33,1
6.15,81.31,76.89,73.91,13.7,1
6.17,80.27,75.41,70.94,16.3,1
6.18,79.36,73.97,68.09,18.79,1
6.2,78.32,72.5,65.12,21.08,1
6.22,77.35,71.04,62.22,23.54,1
6.23,76.26,69.55,59.2,26.07,1
6.25,75.35,68.11,56.35,28.48,1
6.27,75.37,70.0,55.11,25.27,1
6.28,75.26,62.17,55.55,26.22,1
6.3,75.16,64.6,55.99,27.52,1
6.32,75.19,67.04,56.56,28.41,1
6.33,75.21,69.49,54.23,25.97,1
6.35,75.17,64.31,54.74,26.99,1
6.37,75.04,66.74,55.15,28.07,1
6.38,75.24,69.27,55.9,26.74,1
6.4,75.27,65.2,56.46,27.42,1
6.42,75.16,67.63,54.54,28.66,1
6.43,75.08,70.05,55.0,25.29,1
6.45,75.28,62.05,55.73,26.19,1
6.47,75.19,64.48,56.19,27.28,1
6.48,75.25,66.95,55.81,28.41,1
6.5,75.21,69.38,56.31,26.55,1
6.52,75.25,64.75,55.3,27.57,1
6.53,75.19,67.16,55.77,28.27,1
6.55,75.19,69.62,56.31,26.23,1
6.57,75.09,63.71,55.15,26.86,1
6.58,75.25,66.22,55.86,28.07,1
6.6,75.15,68.64,56.29,27.51,1
6.62,75.25,67.85,55.45,28.45,1
6.63,75.24,70.32,55.98,24.63,1
6.65,75.16,60.86,56.44,25.77,1
6.67,75.11,63.3,54.68,26.91,1
6.68,75.19,65.77,55.3,27.81,1
6.7,75.1,68.19,55.75,28.5,1
6.72,75.16,69.68,56.34,26.06,1
6.73,75.14,63.49,55.11,26.78,1
6.75,75.12,65.95,55.64,27.83,1
6.77,75.11,68.4,56.16,28.1,1
6.78,75.23,68.83,56.01,27.33,1
6.8,75.26,67.03,56.52,28.46,1
6.82,75.12,69.43,54.25,26.29,1
6.83,75.2,64.57,54.87,27.08,1
6.85,75.16,67.03,55.37,28.22,1
6.87,75.14,69.49,55.89,26.2,1
6.88,75.05,64.27,56.34,27.24,1
6.9,75.28,66.79,55.37,28.15,1
6.92,75.2,69.22,55.83,26.58,1
6.93,75.13,65.4,56.31,27.46,1
6.95,75.19,67.89,55.32,28.73,1
6.97,75.17,70.33,55.84,24.84,1
6.98,75.11,60.81,56.31,25.88,1
7.0,75.1,63.25,55.24,26.8,1
7.02,75.04,65.68,55.73,27.94,1
7.03,75.07,68.13,56.29,28.55,1
7.05,75.14,69.93,55.41,25.45,1
7.07,75.1,62.47,55.91,26.62,1
7.08,75.12,64.91,56.47,27.82,1
7.1,75.08,67.32,54.55,28.53,1
7.12,75.24,69.81,55.25,25.56,1
7.13,75.03,62.93,55.58,26.6,1
7.15,75.16,65.42,56.25,27.64,1
7.17,75.08,67.85,55.43,28.64,1
7.18,75.17,70.34,56.06,24.7,1
7.2,75.09,60.77,56.21,25.94,1
7.22,75.05,63.19,55.63,27.03,1
7.23,75.2,65.67,56.31,27.75,1
7.25,75.16,68.11,55.23,28.74,1
7.27,75.17,69.98,55.77,25.4,1
7.28,75.09,62.25,56.23,26.12,1
7.3,75.16,64.74,55.66,27.48,1
7.32,75.07,67.16,56.11,28.48,1
7.33,75.21,69.65,56.22,25.88,1
7.35,75.11,63.61,55.54,27.0,1
7.37,75.14,66.07,56.11,27.85,1
7.38,75.04,68.5,55.98,27.85,1
7.4,74.98,68.37,56.46,28.31,1
7.42,75.11,68.94,54.77,27.11,1
7.43,75.11,66.58,55.31,28.26,1
7.45,74.89,68.95,55.62,27.31,1
7.47,75.08,66.57,56.35,28.23,1
7.48,75.04,69.01,55.06,26.96,1
7.5,75.1,66.3,55.65,28.06,1
7.52,75.1,68.75,56.2,27.34,1
7.53,74.96,67.32,55.57,28.56,1
7.55,75.02,69.79,56.17,25.83,1
7.57,75.02,63.05,55.83,26.54,1
7.58,74.9,65.48,56.25,27.63,1
7.6,74.92,67.95,55.54,28.72,1
7.62,75.07,70.44,56.22,24.65,1
7.63,74.96,60.34,55.53,25.82,1
7.65,75.01,62.79,56.11,26.52,1
7.67,75.02,65.25,56.09,27.49,1
7.68,74.92,67.69,56.08,28.55,1
7.7,75.02,70.17,56.31,25.12,1
7.72,74.96,61.47,55.19,26.1,1
7.73,75.04,63.95,55.82,27.1,1
7.75,75.02,66.39,56.34,28.09,1
7.77,75.13,68.87,55.24,27.3,1
7.78,74.89,66.79,55.53,28.06,1
7.8,74.9,69.26,56.09,26.57,1
7.82,75.01,65.29,56.28,27.38,1
7.83,74.92,67.73,55.3,28.52,1
7.85,75.02,70.22,55.94,25.07,1
7.87,75.01,61.28,56.47,26.02,1
7.88,75.18,63.78,54.77,26.85,1
7.9,75.1,66.22,55.22,27.9,1
7.92,75.07,68.67,55.74,27.52,1
7.93,75.04,67.69,56.25,28.42,1
7.95,74.97,70.13,55.44,25.17,1
7.97,74.9,61.64,55.91,26.18,1
7.98,75.13,64.16,56.68,27.34,1
8.0,74.87,66.51,53.46,28.06,1
8.02,75.0,69.01,54.13,26.87,1
8.03,75.1,66.33,54.78,28.02,1
8.05,74.87,68.71,55.09,27.62,1
8.07,74.93,67.54,55.69,28.49,1
8.08,74.93,69.99,56.23,25.42,1
8.1,74.75,62.18,55.41,26.41,1
8.12,74.94,64.69,56.14,27.38,1
8.13,74.86,67.12,55.88,28.48,1
8.15,75.05,69.62,56.61,25.87,1
8.17,74.93,63.74,53.9,27.1,1
8.18,75.13,66.24,54.63,28.21,1
8.2,74.83,68.58,54.87,27.71,1
8.22,75.03,68.13,55.61,28.35,1
8.23,74.97,69.91,56.1,25.62,1
8.25,74.91,62.54,56.06,26.38,1
8.27,74.95,65.01,56.34,27.8,1
8.28,74.85,67.41,55.03,28.62,1
8.3,74.86,69.85,55.57,25.46,1
8.32,75.15,62.92,56.4,26.82,1
8.33,75.05,65.33,54.79,27.69,1
8.35,74.94,67.74,55.22,28.67,1
8.37,74.98,70.2,55.8,24.97,1
8.38,74.89,61.35,56.25,26.02,1
8.4,74.74,63.76,55.35,26.95,1
8.42,74.85,66.25,56.01,28.09,1
8.43,74.99,68.74,56.63,27.51,1
8.45,74.81,67.34,53.76,28.44,1
8.47,74.96,69.84,54.45,25.68,1
8.48,75.04,62.88,55.07,26.66,1
8.5,74.82,65.26,55.39,27.58,1
8.52,74.86,67.73,55.96,28.8,1
8.53,74.8,70.15,56.45,25.26,1
8.55,74.92,61.6,54.79,26.16,1
8.57,74.72,63.99,55.14,27.18,1
8.58,74.92,66.5,55.87,28.33,1
8.6,75.05,68.97,56.53,27.25,1
8.62,74.9,66.38,54.2,28.09,1
8.63,74.78,68.8,54.62,27.25,1
8.65,75.01,67.23,55.39,28.54,1
8.67,74.91,69.64,55.83,26.02,1
8.68,75.03,63.72,56.49,27.06,1
8.7,74.82,66.1,54.31,27.98,1
8.72,74.87,68.56,54.89,27.76,1
8.73,74.83,68.14,55.4,28.28,1
8.75,74.81,69.89,55.92,25.47,1
8.77,74.74,62.63,56.39,26.65,1
8.78,74.83,65.11,55.02,27.45,1
8.8,74.74,67.54,55.47,28.53,1
8.82,74.87,70.04,56.15,25.47,1
8.83,74.9,62.02,55.93,26.23,1
8.85,74.82,64.46,56.4,27.59,1
8.87,74.79,66.87,54.85,28.59,1
8.88,74.85,69.32,55.44,26.73,1
8.9,74.86,64.98,55.99,27.67,1
8.92,74.68,67.37,56.35,28.43,1
8.93,74.87,69.88,55.29,25.46,1
8.95,74.81,62.69,55.76,26.61,1
8.97,74.9,65.16,56.39,27.56,1
8.98,74.8,67.59,54.84,28.59,1
9.0,74.92,70.08,55.49,25.25,1
9.02,74.86,61.84,55.97,26.25,1
9.03,74.89,64.3,56.54,27.2,1
9.05,74.78,66.72,54.2,28.52,1
9.07,74.66,69.12,54.62,26.91,1
9.08,74.78,65.86,55.28,27.76,1
9.1,74.84,68.34,55.88,28.09,1
9.12,74.85,69.06,56.43,27.13,1
9.13,74.66,66.0,54.57,27.87,1
9.15,74.73,68.48,55.18,27.95,1
9.17,74.65,68.45,55.64,28.08,1
9.18,74.88,68.65,56.41,27.78,1
9.2,74.85,67.75,54.81,28.64,1
9.22,74.74,70.17,55.25,25.26,1
9.23,74.79,61.49,55.83,26.46,1
9.25,74.76,63.9,56.33,26.95,1
9.27,74.73,66.36,55.15,27.94,1
9.28,74.78,68.84,55.74,27.55,1
9.3,74.8,66.97,56.3,28.44,1
9.32,74.69,69.38,55.19,26.37,1
9.33,74.89,64.82,55.92,27.52,1
9.35,74.61,67.18,56.18,28.67,1
9.37,74.72,69.65,55.9,25.92,1
9.38,74.93,63.71,56.66,27.04,1
9.4,74.53,66.04,53.41,28.14,1
9.42,74.88,68.58,54.3,27.96,1
9.43,74.79,68.01,54.74,28.6,1
9.45,74.68,70.39,55.18,24.69,1
9.47,74.84,60.64,55.88,25.94,1
9.48,74.92,63.1,56.49,26.8,1
9.5,74.74,65.49,54.34,28.0,1
9.52,74.81,67.94,54.94,28.6,1
9.53,74.66,70.36,55.33,24.75,1
9.55,74.61,60.7,55.83,25.98,1
9.57,74.69,63.15,56.43,26.8,1
9.58,74.82,65.64,54.9,27.78,1
9.6,74.71,68.07,55.34,28.73,1
9.62,74.74,70.16,55.9,25.04,1
9.63,74.72,61.53,56.42,25.99,1
9.65,74.67,63.99,54.76,27.11,1
9.67,74.68,66.44,55.31,28.09,1
9.68,74.76,68.92,55.93,27.17,1
9.7,74.79,66.67,56.5,27.95,1
9.72,74.78,69.14,54.47,26.85,1
9.73,74.64,65.71,54.87,28.08,1
9.75,74.79,68.18,55.56,28.53,1
9.77,74.64,69.66,55.94,26.15,1
9.78,74.72,63.6,56.56,27.17,1
9.8,74.61,66.01,54.12,27.82,1
9.82,74.79,68.52,54.84,28.14,1
9.83,74.79,68.28,55.37,28.13,1
9.85,74.66,69.27,55.78,26.66,1
9.87,74.72,65.23,56.38,27.54,1
9.88,74.76,67.7,55.01,28.71,1
9.9,74.84,70.17,55.63,25.09,1
9.92,74.89,61.51,56.22,25.97,1
9.93,74.77,63.94,55.51,27.26,1
9.95,74.81,66.39,56.09,28.15,1
9.97,74.77,68.83,56.13,27.54,1
9.98,74.85,67.03,56.08,28.25,1
10.0,74.8,69.47,56.15,26.23,1
10.02,74.66,64.35,55.79,27.22,1
10.03,74.74,66.83,56.41,28.28,1
10.05,74.62,69.25,54.73,26.8,1
10.07,74.73,65.31,55.37,27.69,1
10.08,74.54,67.7,55.72,28.66,1
10.1,74.72,70.21,56.44,25.01,1
10.12,74.62,61.3,54.62,26.06,1
10.13,74.53,63.72,55.07,27.09,1
10.15,74.69,66.22,55.77,28.16,1
10.17,74.69,68.66,56.31,27.55,1
10.18,74.74,67.75,55.31,28.62,1
10.2,74.64,70.18,55.75,25.11,1
10.22,74.72,61.47,56.37,26.04,1
10.23,74.58,63.89,54.87,26.99,1
10.25,74.64,66.37,55.48,28.22,1
10.27,74.49,68.77,55.87,27.31,1
10.28,74.85,67.39,56.77,28.56,1
10.3,74.71,69.8,53.22,25.87,1
10.32,74.83,63.04,53.87,26.77,1
10.33,74.52,65.4,54.1,27.62,1
10.35,74.57,67.87,54.69,28.76,1
10.37,74.59,70.33,55.25,24.91,1
10.38,74.61,60.83,55.81,25.89,1
10.4,74.57,63.27,56.31,26.77,1
10.42,74.66,65.76,55.35,27.93,1
10.43,74.72,68.22,55.95,28.24,1
10.45,74.55,69.5,56.32,26.28,1
10.47,74.64,64.29,55.31,27.47,1
10.48,74.77,66.76,55.97,28.33,1
10.5,74.74,69.2,56.48,26.97,1
10.52,74.58,65.42,54.39,27.81,1
