Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
1.3,75.14,72.06,56.4,9.92,0
1.32,75.24,57.01,55.71,10.95,0
1.33,75.18,62.71,56.91,11.97,0
1.35,75.11,68.4,53.43,12.66,0
1.37,75.19,72.06,54.76,9.9,0
1.38,75.18,56.98,56.01,10.98,0
1.4,75.42,62.76,57.46,11.96,0
1.42,75.28,68.43,51.09,12.58,0
1.43,75.12,71.88,52.18,10.17,0
1.45,75.11,57.64,53.42,11.04,0
1.47,75.02,63.36,54.59,12.15,0
1.48,75.2,69.09,56.02,12.08,0
1.5,75.26,69.25,57.24,11.98,0
1.52,75.23,68.54,52.1,12.46,0
1.53,75.31,71.53,53.45,10.37,0
1.55,75.21,59.08,54.6,11.33,0
1.57,75.33,64.83,55.98,12.31,0
1.58,75.35,70.56,57.26,11.06,0
1.6,75.28,63.11,51.98,12.01,0
1.62,75.23,68.82,53.19,12.23,0
1.63,75.26,70.37,54.48,11.1,0
1.65,75.14,63.94,55.63,12.05,0
1.67,75.27,69.76,57.03,11.59,0
1.68,75.29,66.47,53.03,12.63,0
1.7,75.26,72.17,54.25,9.87,0
1.72,75.23,56.48,55.48,10.87,0
1.73,75.22,62.2,56.73,11.91,0
1.75,75.15,67.88,54.17,12.84,0
1.77,75.26,73.64,55.54,8.83,0
1.78,75.09,50.36,56.62,9.76,0
1.8,75.28,56.16,54.89,10.83,0
1.82,75.05,61.8,55.92,11.82,0
1.83,75.34,67.6,57.47,12.88,0
1.85,75.26,73.25,51.1,9.11,0
1.87,75.28,52.04,52.37,10.01,0
1.88,75.23,57.79,53.59,11.1,0
1.9,75.25,63.51,54.87,12.16,0
1.92,75.18,69.17,56.05,12.02,0
1.93,75.37,68.95,57.24,12.22,0
1.95,75.5,69.81,52.26,11.54,0
1.97,75.38,66.22,53.41,12.57,0
1.98,75.14,71.87,54.43,10.1,0
2.0,75.14,57.73,55.68,11.03,0
2.02,75.37,63.55,57.17,12.02,0
2.03,75.29,69.28,52.36,11.85,0
2.05,75.21,68.47,53.55,12.52,0
2.07,75.24,71.8,54.85,10.07,0
2.08,75.35,58.1,56.22,11.05,0
2.1,75.27,63.85,56.28,12.1,0
2.12,75.25,69.59,56.09,11.65,0
2.13,75.28,67.2,56.93,12.75,0
2.15,75.25,72.9,53.38,9.3,0
2.17,75.2,53.51,54.6,10.46,0
2.18,75.46,59.23,56.09,11.28,0
2.2,75.24,64.92,56.68,12.23,0
2.22,75.23,70.68,54.45,10.92,0
2.23,75.3,62.7,55.79,11.97,0
2.25,75.25,68.39,56.99,12.61,0
2.27,75.2,72.08,53.12,9.91,0
2.28,75.41,56.95,54.59,10.9,0
2.3,75.24,62.64,55.69,12.01,0
2.32,75.37,68.37,57.07,12.57,0
2.33,75.31,72.18,52.78,9.88,0
2.35,75.32,56.45,54.04,10.92,0
2.37,75.3,62.12,55.27,11.87,0
2.38,75.37,67.85,56.6,12.73,0
2.4,75.3,73.61,54.72,8.82,0
2.42,75.33,50.56,56.01,9.85,0
2.43,75.35,56.28,57.24,10.79,0
2.45,75.27,61.99,52.05,11.82,0
2.47,75.41,67.76,53.45,12.75,0
2.48,75.47,73.53,54.78,8.91,0
2.5,75.4,50.84,55.96,9.85,0
2.52,75.46,56.59,57.29,10.85,0
2.53,75.39,62.3,51.86,11.72,0
2.55,75.22,68.05,52.97,12.8,0
2.57,75.38,73.58,54.39,8.86,0
2.58,75.29,50.65,55.56,9.83,0
2.6,75.44,56.42,56.97,10.9,0
2.62,75.29,62.06,53.09,11.79,0
2.63,75.26,67.8,54.32,12.77,0
2.65,75.4,73.6,55.74,8.78,0
2.67,75.21,50.57,56.8,9.8,0
2.68,75.56,56.41,54.32,10.83,0
2.7,75.3,62.05,55.31,11.73,0
2.72,75.3,67.83,56.59,12.89,0
2.73,75.32,73.53,54.83,8.88,0
2.75,75.28,50.88,56.05,9.87,0
2.77,75.36,56.63,57.14,10.89,0
2.78,75.35,62.34,52.53,11.88,0
2.8,75.35,68.06,53.79,12.84,0
2.82,75.35,73.47,55.05,8.98,0
2.83,75.32,51.08,56.27,9.86,0
2.85,75.34,56.84,56.17,10.98,0
2.87,75.29,62.51,56.5,11.93,0
2.88,75.44,68.26,55.34,12.73,0
2.9,75.4,72.61,56.55,9.56,0
2.92,75.32,54.64,54.91,10.52,0
2.93,75.54,60.44,56.39,11.52,0
2.95,75.37,66.12,55.48,12.56,0
2.97,75.43,71.84,56.79,10.07,0
2.98,75.45,57.89,54.03,11.01,0
3.0,75.39,63.65,55.24,12.15,0
3.02,75.31,69.32,56.4,11.86,0
3.03,75.3,68.3,55.61,12.59,0
3.05,75.35,72.53,56.93,9.61,0
3.07,75.51,55.06,53.57,10.64,0
3.08,75.38,60.71,54.7,11.63,0
3.1,75.48,66.44,56.05,12.58,0
3.12,75.4,72.14,56.97,9.89,0
3.13,75.41,56.63,53.27,10.82,0
3.15,75.54,62.42,54.66,11.86,0
3.17,75.3,68.07,55.68,12.82,0
3.18,75.49,73.49,57.13,8.89,0
3.2,75.36,51.03,52.47,9.92,0
3.22,75.39,56.75,53.75,10.93,0
3.23,75.47,62.48,55.09,11.84,0
3.25,75.27,68.17,56.15,12.82,0
3.27,75.46,73.04,56.82,9.23,0
3.28,75.3,52.86,53.72,10.3,0
3.3,75.37,58.55,55.03,11.19,0
3.32,75.37,64.29,56.3,12.24,0
3.33,75.33,69.99,55.98,11.31,0
3.35,75.28,65.56,57.2,12.39,0
3.37,75.45,71.36,52.47,10.45,0
3.38,75.49,59.85,53.78,11.37,0
3.4,75.37,65.57,54.93,12.46,0
3.42,75.57,71.35,56.37,10.41,0
3.43,75.41,59.86,55.58,11.49,0
3.45,75.45,65.56,56.87,12.42,0
3.47,75.4,71.28,53.62,10.61,0
3.48,75.37,60.1,54.84,11.5,0
3.5,75.48,65.85,56.2,12.41,0
3.52,75.37,71.58,56.34,10.36,0
3.53,75.39,58.89,55.86,11.31,0
3.55,75.39,64.59,57.11,12.31,0
3.57,75.45,70.31,52.74,11.09,0
3.58,75.33,64.21,53.88,12.36,0
3.6,75.4,69.88,55.21,11.66,0
3.62,75.47,65.89,56.51,12.49,0
3.63,75.37,71.59,55.05,10.31,0
3.65,75.47,58.91,56.41,11.26,0
3.67,75.39,64.61,55.49,12.3,0
3.68,75.43,70.33,56.78,11.28,0
3.7,75.55,64.09,54.15,12.23,0
3.72,75.32,69.71,55.17,11.59,0
3.73,75.36,66.69,56.47,12.73,0
3.75,75.45,72.39,55.4,9.7,0
3.77,75.3,55.55,56.51,10.63,0
3.78,75.41,61.35,55.27,11.66,0
3.8,75.37,67.08,56.5,12.78,0
3.82,75.45,72.78,55.26,9.45,0
3.83,75.27,53.91,56.34,10.41,0
3.85,75.4,59.67,55.98,11.48,0
3.87,75.43,65.36,57.26,12.5,0
3.88,75.42,71.03,52.04,10.71,0
3.9,75.45,61.2,53.32,11.65,0
3.92,75.35,66.91,54.48,12.6,0
3.93,75.51,72.72,55.91,9.5,0
3.95,75.44,54.18,57.09,10.39,0
3.97,75.47,59.94,52.8,11.5,0
3.98,75.45,65.63,54.03,12.47,0
4.0,75.59,71.38,55.43,10.4,0
4.02,75.44,59.73,56.53,11.47,0
4.03,75.56,65.46,55.19,12.39,0
4.05,75.43,71.15,56.32,10.56,0
4.07,75.32,60.7,55.84,11.61,0
4.08,75.27,66.4,57.04,12.56,0
4.1,75.31,72.15,53.01,9.85,0
4.12,75.49,56.65,54.45,10.87,0
4.13,75.44,62.36,55.65,11.87,0
4.15,75.45,68.09,56.93,12.7,0
4.17,75.27,73.34,53.24,9.05,0
4.18,75.4,51.69,54.63,10.01,0
4.2,75.38,57.41,55.87,10.95,0
4.22,75.37,63.17,57.13,12.12,0
4.23,75.36,68.83,52.57,12.21,0
4.25,75.39,70.33,53.86,11.17,0
4.27,75.45,64.13,55.19,12.13,0
4.28,75.42,69.87,56.42,11.55,0
4.3,75.36,65.97,55.46,12.48,0
4.32,75.52,71.76,56.88,10.18,0
4.33,75.4,58.14,53.5,11.11,0
4.35,75.44,63.89,54.81,12.21,0
4.37,75.44,69.57,56.05,11.66,0
4.38,75.42,67.27,57.05,12.7,0
4.4,75.42,73.01,52.92,9.29,0
4.42,75.51,53.03,54.26,10.23,0
4.43,75.36,58.72,55.38,11.24,0
4.45,75.39,64.45,56.67,12.26,0
4.47,75.43,70.17,54.53,11.38,0
4.48,75.38,64.71,55.73,12.33,0
4.5,75.45,70.43,57.05,11.11,0
4.52,75.45,63.69,52.92,12.08,0
4.53,75.5,69.43,54.23,11.87,0
4.55,75.44,67.78,55.42,12.89,0
4.57,75.34,73.44,56.58,8.93,0
4.58,75.29,51.25,54.82,9.94,0
4.6,75.4,57.01,56.18,10.86,0
4.62,75.4,62.78,56.53,12.01,0
4.63,75.33,68.45,54.99,12.47,0
4.65,75.42,71.93,56.35,10.08,0
4.67,75.31,57.43,55.7,11.06,0
4.68,75.26,63.11,56.9,12.01,0
4.7,75.35,68.86,53.63,12.24,0
4.72,75.48,70.22,55.02,11.3,0
4.73,75.37,64.49,56.16,12.17,0
4.75,75.38,70.26,56.62,11.31,0
4.77,75.39,64.35,54.71,12.26,0
4.78,75.3,70.03,55.87,11.32,0
4.8,75.28,65.38,57.12,12.44,0
4.82,75.36,71.11,52.71,10.68,0
4.83,75.33,60.84,53.93,11.66,0
4.85,75.27,66.52,55.13,12.7,0
4.87,75.32,72.21,56.42,9.87,0
4.88,75.5,56.37,55.7,10.75,0
4.9,75.25,62.06,56.72,11.78,0
4.92,75.34,67.84,54.38,12.85,0
4.93,75.24,73.53,55.54,8.86,0
4.95,75.44,50.96,57.0,9.83,0
4.97,75.31,56.67,53.01,10.86,0
4.98,75.45,62.45,54.41,11.91,0
5.0,75.31,68.12,55.53,12.8,0
5.02,75.26,73.21,56.74,9.17,0
5.03,75.39,52.21,54.32,10.1,0
5.05,75.41,57.94,55.6,11.08,0
5.07,75.21,63.62,56.66,12.18,0
5.08,75.41,69.36,54.72,11.8,0
5.1,75.33,68.13,55.91,12.74,0
5.12,75.33,73.2,57.18,9.11,0
5.13,75.42,52.28,52.47,10.15,0
5.15,75.21,57.91,53.52,11.12,0
5.17,75.41,63.69,54.97,12.05,0
5.18,75.32,69.42,56.16,11.79,0
5.2,75.35,67.89,56.62,12.81,0
5.22,75.41,73.65,54.77,8.75,0
5.23,75.19,50.35,55.82,9.82,0
5.25,75.35,56.1,57.23,10.77,0
5.27,75.2,61.78,52.03,11.88,0
5.28,75.17,67.45,53.24,12.66,0
5.3,75.29,73.26,54.64,9.05,0
5.32,75.22,52.01,55.83,10.07,0
5.33,75.42,57.8,57.29,11.12,0
5.35,75.32,63.47,51.83,12.1,0
5.37,75.3,69.17,53.06,12.07,0
5.38,75.34,68.88,54.36,12.15,0
5.4,75.28,70.11,55.57,11.4,0
5.42,75.33,64.99,56.87,12.31,0
5.43,75.23,70.7,53.57,10.86,0
5.45,75.39,62.66,55.0,11.9,0
5.47,75.3,68.37,56.17,12.63,0
5.48,75.39,72.21,56.65,9.83,0
5.5,75.33,56.32,54.51,10.79,0
5.52,75.33,62.06,55.77,11.88,0
5.53,75.3,67.74,56.99,12.87,0
5.55,75.2,73.42,53.07,8.96,0
5.57,75.29,51.37,54.42,9.97,0
5.58,75.4,57.12,55.79,10.85,0
5.6,75.13,62.83,56.79,11.91,0
5.62,75.22,68.61,54.1,12.34,0
5.63,75.2,71.24,55.35,10.56,0
5.65,75.4,60.39,56.8,11.54,0
5.67,75.47,66.13,54.03,12.51,0
5.68,75.33,71.82,55.15,10.09,0
5.7,75.32,57.95,56.4,11.07,0
5.72,75.34,63.7,55.62,12.11,0
5.73,75.13,69.37,56.68,11.93,0
5.75,75.33,68.1,54.65,12.88,0
5.77,75.27,73.25,55.84,9.04,0
5.78,75.23,52.06,57.05,10.09,0
5.8,75.26,57.79,52.96,11.1,0
5.82,75.19,63.48,54.15,12.11,0
5.83,75.21,69.19,55.42,12.02,0
5.85,75.25,68.82,56.72,12.28,0
5.87,75.35,70.37,54.39,11.14,0
5.88,75.4,63.96,55.7,12.19,0
5.9,75.4,69.66,56.95,11.75,0
5.92,75.33,66.8,53.26,12.77,0
5.93,75.22,72.44,54.4,9.7,0
5.95,75.31,55.39,55.74,10.67,0
5.97,75.36,61.13,57.06,11.66,0
5.98,75.24,66.82,52.76,12.61,0
6.0,75.41,72.62,54.19,9.59,0
6.02,75.23,54.55,55.26,10.6,0
6.03,75.2,60.22,56.48,11.47,0
6.05,75.22,65.97,55.3,12.52,0
6.07,75.18,71.68,56.52,10.24,0
6.08,75.32,58.56,55.25,11.18,0
6.1,75.38,64.32,56.58,12.24,0
6.12,75.37,70.03,54.84,11.39,0
6.13,75.31,65.32,56.04,12.42,0
6.15,75.2,71.0,56.98,10.73,0
6.17,75.2,61.32,53.21,11.71,0
6.18,75.19,67.04,54.46,12.63,0
6.2,75.27,72.82,55.81,9.39,0
6.22,75.23,53.81,57.03,10.37,0
6.23,75.38,59.59,53.15,11.41,0
6.25,75.21,65.26,54.24,12.38,0
6.27,75.27,71.01,55.57,10.65,0
6.28,75.18,61.29,56.74,11.67,0
6.3,75.2,67.03,54.22,12.7,0
6.32,75.28,72.79,55.57,9.4,0
6.33,75.32,53.96,56.87,10.51,0
6.35,75.15,59.57,53.48,11.39,0
6.37,75.29,65.35,54.88,12.52,0
6.38,75.44,71.05,56.27,10.67,0
6.4,75.19,61.05,55.91,11.66,0
6.42,75.2,66.77,57.17,12.62,0
6.43,75.08,72.48,52.31,9.56,0
6.45,75.09,55.28,53.59,10.71,0
6.47,75.13,60.99,54.89,11.74,0
6.48,75.29,66.71,56.29,12.63,0
6.5,75.14,72.39,55.91,9.77,0
6.52,75.39,55.63,57.42,10.66,0
6.53,75.3,61.35,51.31,11.79,0
6.55,75.28,67.02,52.53,12.69,0
6.57,75.21,72.73,53.72,9.49,0
6.58,75.28,54.19,55.05,10.5,0
6.6,75.29,59.89,56.31,11.46,0
6.62,75.26,65.6,55.95,12.58,0
6.63,75.38,71.29,57.32,10.46,0
6.65,75.22,60.11,51.64,11.52,0
6.67,75.07,65.77,52.75,12.52,0
6.68,75.1,71.49,54.04,10.34,0
6.7,75.21,59.36,55.41,11.45,0
6.72,75.11,65.01,56.56,12.4,0
6.73,75.16,70.72,54.99,10.88,0
6.75,75.1,62.49,56.2,11.82,0
6.77,75.01,68.24,56.35,12.8,0
6.78,75.13,72.72,55.92,9.51,0
6.8,75.07,54.19,57.11,10.51,0
6.82,75.17,59.92,52.78,11.46,0
6.83,75.08,65.62,53.94,12.5,0
6.85,75.22,71.36,55.34,10.51,0
6.87,75.32,59.85,56.7,11.52,0
6.88,75.17,65.48,54.2,12.36,0
6.9,75.11,71.22,55.41,10.57,0
6.92,75.14,60.43,56.7,11.64,0
6.93,75.07,66.09,54.29,12.57,0
6.95,75.06,71.8,55.54,10.18,0
6.97,75.25,58.06,56.98,11.16,0
6.98,75.19,63.75,53.15,12.15,0
7.0,75.03,69.41,54.24,11.86,0
7.02,75.2,67.96,55.67,12.94,0
7.03,75.16,73.64,56.88,8.73,0
7.05,75.11,50.47,53.58,9.8,0
7.07,75.11,56.2,54.85,10.86,0
7.08,75.04,61.87,56.03,11.86,0
7.1,75.12,67.6,57.22,12.87,0
7.12,75.13,73.29,52.21,9.11,0
7.13,75.16,51.86,53.5,10.07,0
7.15,75.24,57.59,54.84,11.08,0
7.17,75.13,63.27,55.99,11.97,0
7.18,75.15,69.04,57.27,12.23,0
7.2,75.09,69.35,51.94,11.93,0
7.22,75.07,68.14,53.18,12.84,0
7.23,75.0,73.09,54.36,9.23,0
7.25,75.13,52.74,55.75,10.31,0
7.27,75.27,58.44,57.13,11.24,0
7.28,75.17,64.11,52.49,12.09,0
7.3,75.12,69.87,53.71,11.58,0
7.32,75.2,65.99,55.04,12.49,0
7.33,75.16,71.72,56.27,10.19,0
7.35,75.04,58.33,56.02,11.15,0
7.37,75.02,64.07,57.16,12.25,0
7.38,75.05,69.77,52.5,11.55,0
7.4,75.13,66.47,53.84,12.71,0
7.42,75.09,72.13,55.05,9.91,0
7.43,75.13,56.67,56.35,10.88,0
7.45,75.21,62.43,55.89,11.83,0
7.47,75.13,68.16,57.08,12.77,0
7.48,75.02,73.03,52.69,9.29,0
7.5,75.07,52.94,53.99,10.3,0
7.52,75.13,58.64,55.3,11.38,0
7.53,75.06,64.27,56.47,12.22,0
7.55,75.07,70.0,55.34,11.36,0
7.57,74.9,65.45,56.43,12.47,0
7.58,75.06,71.21,55.64,10.56,0
7.6,74.98,60.45,56.82,11.55,0
7.62,75.1,66.22,54.0,12.5,0
7.63,75.0,71.94,55.16,9.99,0
7.65,74.92,57.47,56.35,11.05,0
7.67,75.06,63.23,55.96,12.02,0
7.68,75.01,68.95,57.17,12.24,0
7.7,75.14,69.82,52.55,11.56,0
7.72,75.0,66.16,53.67,12.55,0
7.73,75.24,71.96,55.16,9.99,0
7.75,75.07,57.34,56.26,11.09,0
7.77,74.97,62.99,56.08,11.99,0
7.78,75.02,68.74,56.98,12.49,0
7.8,74.88,70.55,53.05,11.06,0
7.82,75.07,63.25,54.5,12.14,0
7.83,75.02,68.91,55.7,12.3,0
7.85,75.02,69.92,56.95,11.48,0
7.87,74.96,65.79,53.28,12.39,0
7.88,74.93,71.56,54.52,10.31,0
7.9,74.93,59.03,55.78,11.32,0
7.92,74.84,64.73,56.95,12.33,0
7.93,75.02,70.5,53.51,11.17,0
7.95,74.96,63.33,54.7,12.12,0
7.97,74.83,68.98,55.83,12.12,0
7.98,75.09,69.79,57.36,11.58,0
8.0,75.05,66.32,51.6,12.59,0
8.02,75.0,72.03,52.8,10.0,0
8.03,74.81,57.01,53.87,10.9,0
8.05,74.89,62.8,55.22,11.95,0
8.07,74.94,68.55,56.53,12.41,0
8.08,75.04,71.52,55.18,10.37,0
8.1,75.16,59.21,56.55,11.38,0
8.12,74.94,64.84,54.77,12.31,0
8.13,74.93,70.57,56.02,11.04,0
8.15,74.88,63.1,57.13,12.0,0
8.17,74.78,68.8,52.49,12.35,0
8.18,74.89,70.44,53.85,11.11,0
8.2,74.89,63.66,55.12,12.01,0
8.22,74.9,69.44,56.4,11.94,0
8.23,74.99,67.76,55.69,12.81,0
8.25,75.04,73.51,57.0,8.94,0
8.27,74.91,50.91,52.99,10.03,0
8.28,75.02,56.59,54.35,10.95,0
8.3,74.98,62.26,55.55,11.85,0
8.32,75.14,68.05,56.98,12.84,0
8.33,75.0,73.47,53.07,8.91,0
8.35,74.96,51.15,54.3,9.88,0
8.37,75.08,56.94,55.68,10.92,0
8.38,74.78,62.59,56.65,11.93,0
8.4,74.87,68.35,54.66,12.73,0
8.42,74.88,72.23,55.92,9.88,0
8.43,74.93,56.25,57.23,10.8,0
8.45,74.94,61.99,52.19,11.89,0
8.47,74.87,67.66,53.37,12.74,0
8.48,74.83,73.42,54.59,8.99,0
8.5,75.08,51.41,56.11,9.97,0
8.52,74.9,57.09,56.62,10.91,0
8.53,75.01,62.89,54.83,12.0,0
8.55,74.81,68.54,55.88,12.52,0
8.57,74.78,71.48,57.1,10.52,0
8.58,74.96,59.33,52.89,11.33,0
8.6,74.8,65.02,53.99,12.4,0
8.62,74.85,70.74,55.29,10.86,0
8.63,74.81,62.43,56.52,11.84,0
8.65,74.83,68.2,55.14,12.77,0
8.67,74.7,72.85,56.26,9.38,0
8.68,74.86,53.76,56.36,10.29,0
8.7,74.9,59.56,55.82,11.32,0
8.72,74.86,65.32,57.05,12.41,0
8.73,75.01,71.1,53.08,10.74,0
8.75,74.86,60.82,54.18,11.62,0
8.77,74.84,66.55,55.42,12.61,0
8.78,74.71,72.24,56.55,9.79,0
8.8,74.9,56.31,55.18,10.82,0
8.82,74.75,62.0,56.3,11.85,0
8.83,74.7,67.7,55.96,12.9,0
8.85,74.98,73.48,57.5,8.94,0
8.87,74.85,51.05,50.94,9.96,0
8.88,74.89,56.77,52.23,10.96,0
8.9,74.88,62.47,53.47,11.94,0
8.92,74.8,68.16,54.66,12.83,0
8.93,74.87,73.06,55.97,9.23,0
8.95,74.87,52.84,57.24,10.22,0
8.97,74.8,58.55,52.07,11.27,0
8.98,74.81,64.26,53.33,12.18,0
9.0,74.77,70.0,54.55,11.38,0
9.02,74.76,65.5,55.81,12.47,0
9.03,74.78,71.22,57.09,10.47,0
9.05,74.72,60.47,52.71,11.61,0
9.07,74.75,66.18,54.0,12.63,0
9.08,74.92,71.93,55.42,10.1,0
9.1,74.91,57.46,56.67,11.08,0
9.12,74.89,63.16,54.46,12.04,0
9.13,74.81,68.86,55.64,12.27,0
9.15,74.73,70.15,56.83,11.34,0
9.17,74.84,64.88,53.94,12.28,0
9.18,74.82,70.63,55.18,10.99,0
9.2,74.82,62.87,56.44,11.94,0
9.22,74.76,68.6,55.39,12.43,0
9.23,74.86,71.29,56.76,10.48,0
9.25,74.87,60.17,54.12,11.57,0
9.27,74.71,65.81,55.21,12.53,0
9.28,74.77,71.55,56.53,10.32,0
9.3,74.81,59.08,55.12,11.32,0
9.32,74.78,64.81,56.35,12.36,0
9.33,74.71,70.5,55.75,11.15,0
9.35,74.77,63.38,57.06,12.05,0
9.37,74.86,69.15,52.97,12.07,0
9.38,74.64,68.91,54.01,12.36,0
9.4,74.81,69.95,55.43,11.53,0
9.42,74.78,65.64,56.65,12.44,0
9.43,74.82,71.39,54.62,10.45,0
9.45,74.68,59.69,55.73,11.43,0
9.47,74.79,65.45,57.11,12.46,0
9.48,74.84,71.19,52.72,10.63,0
9.5,74.68,60.48,53.82,11.63,0
9.52,74.74,66.19,55.13,12.46,0
9.53,74.81,71.99,56.47,9.98,0
9.55,74.72,57.24,55.23,10.94,0
9.57,74.83,63.04,56.61,12.03,0
9.58,74.78,68.75,54.69,12.41,0
9.6,74.84,70.61,56.0,10.96,0
9.62,74.81,62.96,57.24,12.01,0
9.63,74.67,68.64,51.99,12.46,0
9.65,74.68,71.08,53.27,10.66,0
9.67,74.69,61.02,54.53,11.75,0
9.68,74.89,66.76,55.98,12.65,0
9.7,74.81,72.47,57.17,9.66,0
9.72,74.7,55.23,52.32,10.54,0
9.73,74.82,61.07,53.71,11.67,0
9.75,74.72,66.77,54.87,12.69,0
9.77,74.77,72.51,56.18,9.64,0
9.78,74.71,55.07,56.45,10.66,0
9.8,74.7,60.79,55.4,11.67,0
9.82,74.73,66.5,56.68,12.67,0
9.83,74.78,72.22,54.5,9.95,0
9.85,74.79,56.24,55.76,10.85,0
9.87,74.7,61.93,56.93,11.92,0
9.88,74.75,67.62,53.45,12.99,0
9.9,74.8,73.28,54.74,9.06,0
9.92,74.74,51.92,55.94,10.13,0
9.93,74.77,57.62,57.23,11.09,0
9.95,74.68,63.31,52.08,12.09,0
9.97,74.91,69.1,53.58,11.98,0
9.98,74.68,69.17,54.62,12.14,0
10.0,74.66,68.84,55.84,12.28,0
10.02,74.69,70.27,57.13,11.21,0
10.03,74.61,64.36,52.53,12.3,0
10.05,74.58,70.05,53.75,11.43,0
10.07,74.67,65.29,55.1,12.49,0
10.08,74.71,70.99,56.4,10.71,0
10.1,74.79,61.42,55.69,11.64,0
10.12,74.67,67.17,56.84,12.8,0
10.13,74.69,72.87,53.8,9.4,0
10.15,74.6,53.58,54.97,10.35,0
10.17,74.72,59.36,56.35,11.37,0
10.18,74.76,65.11,55.86,12.27,0
10.2,74.55,70.83,56.92,10.83,0
10.22,74.71,62.1,53.62,11.85,0
10.23,74.67,67.82,54.85,12.92,0
10.25,74.81,73.56,56.24,8.92,0
10.27,74.77,50.73,56.22,9.88,0
10.28,74.69,56.43,56.27,10.88,0
10.3,74.67,62.14,56.13,11.75,0
10.32,74.66,67.92,56.72,12.79,0
10.33,74.67,73.7,54.3,8.79,0
10.35,74.73,50.2,55.63,9.8,0
10.37,74.73,55.91,56.89,10.78,0
10.38,74.65,61.62,53.5,11.79,0
10.4,74.72,67.36,54.82,12.77,0
10.42,74.63,73.06,56.0,9.23,0
10.43,74.54,52.82,57.17,10.26,0
10.45,74.73,58.6,52.62,11.19,0
10.47,74.62,64.33,53.78,12.25,0
10.48,74.72,70.09,55.13,11.36,0
10.5,74.73,65.11,56.41,12.37,0
10.52,74.64,70.81,55.47,10.8,0
