Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
2.55,75.29,66.35,54.27,28.05,0
2.57,75.21,68.78,54.73,27.4,0
2.58,75.36,67.27,55.42,28.25,0
2.6,75.31,69.73,55.91,25.79,0
2.62,75.39,63.33,56.53,26.94,0
2.63,75.43,65.77,54.38,27.65,0
2.65,75.35,68.22,54.85,28.35,0
2.67,75.29,69.52,55.32,26.21,0
2.68,75.21,64.14,55.79,27.22,0
2.7,75.39,66.64,56.5,28.07,0
2.72,75.38,69.1,54.47,26.91,0
2.73,75.27,65.87,54.9,27.84,0
2.75,75.29,68.32,55.45,27.98,0
2.77,75.27,69.14,55.98,26.82,0
2.78,75.42,65.79,56.66,27.89,0
2.8,75.43,68.23,53.83,28.29,0
2.82,75.44,69.51,54.38,26.3,0
2.83,75.43,64.2,54.9,27.27,0
2.85,75.47,66.65,55.48,28.21,0
2.87,75.32,69.05,55.87,26.88,0
2.88,75.55,66.19,56.64,27.97,0
2.9,75.27,68.55,53.61,27.89,0
2.92,75.27,68.18,54.15,28.26,0
2.93,75.43,69.77,54.86,25.53,0
2.95,75.38,63.14,55.35,27.03,0
2.97,75.41,65.57,55.91,27.83,0
2.98,75.64,68.08,56.68,28.49,0
3.0,75.28,70.02,53.37,25.37,0
3.02,75.35,62.12,53.98,26.2,0
3.03,75.51,64.63,54.67,27.21,0
3.05,75.25,67.01,54.96,28.46,0
3.07,75.47,69.51,55.72,26.07,0
3.08,75.43,64.22,56.22,27.23,0
3.1,75.31,66.62,55.51,28.17,0
3.12,75.38,69.09,56.11,26.71,0
3.13,75.44,65.98,56.15,28.04,0
3.15,75.53,68.45,56.01,28.11,0
3.17,75.39,68.53,56.36,27.75,0
3.18,75.41,68.28,55.07,28.18,0
3.2,75.38,69.28,55.57,26.35,0
3.22,75.35,65.18,56.09,27.79,0
3.23,75.37,67.61,56.18,28.68,0
3.25,75.4,70.06,55.82,25.21,0
3.27,75.36,61.94,56.33,26.56,0
3.28,75.43,64.38,55.23,27.26,0
3.3,75.35,66.8,55.69,28.08,0
3.32,75.56,69.33,56.45,26.4,0
3.33,75.43,64.92,54.55,27.28,0
3.35,75.27,67.34,54.93,28.55,0
3.37,75.53,69.86,55.73,25.56,0
3.38,75.47,62.75,56.21,26.76,0
3.4,75.48,65.18,55.68,27.4,0
3.42,75.3,67.59,56.04,28.47,0
3.43,75.32,70.05,56.39,25.26,0
3.45,75.29,61.98,54.9,26.34,0
3.47,75.33,64.43,55.48,27.36,0
3.48,75.22,66.84,55.91,28.13,0
3.5,75.4,69.36,56.63,26.36,0
3.52,75.47,64.86,54.01,27.39,0
3.53,75.32,67.27,54.39,28.58,0
3.55,75.48,69.75,55.1,25.67,0
3.57,75.3,63.18,55.45,26.63,0
3.58,75.35,65.65,56.04,27.8,0
3.6,75.47,68.14,56.5,28.36,0
3.62,75.29,69.82,54.3,25.63,0
3.63,75.43,62.98,54.98,26.7,0
3.65,75.29,65.39,55.37,27.81,0
3.67,75.47,67.87,56.08,28.65,0
3.68,75.38,70.3,56.12,24.89,0
3.7,75.49,60.98,56.16,25.91,0
3.72,75.44,63.41,55.83,26.87,0
3.73,75.27,65.8,56.19,27.88,0
3.75,75.36,68.27,55.85,28.01,0
3.77,75.46,69.39,56.49,26.29,0
3.78,75.24,64.65,54.3,27.07,0
3.8,75.33,67.15,54.93,28.26,0
3.82,75.44,69.65,55.58,25.86,0
3.83,75.36,63.62,56.04,26.8,0
3.85,75.49,66.12,56.51,27.57,0
3.87,75.45,68.59,54.39,27.9,0
3.88,75.48,68.0,54.97,28.66,0
3.9,75.58,70.49,55.61,24.34,0
3.92,75.46,60.14,56.02,25.37,0
3.93,75.38,62.58,56.38,26.46,0
3.95,75.49,65.07,55.08,27.68,0
3.97,75.36,67.46,55.49,28.54,0
3.98,75.35,69.91,56.02,25.35,0
4.0,75.47,62.61,56.58,26.65,0
4.02,75.43,65.03,54.1,27.43,0
4.03,75.43,67.49,54.64,28.54,0
4.05,75.42,69.93,55.17,25.28,0
4.07,75.42,62.5,55.71,26.53,0
4.08,75.4,64.94,56.23,27.69,0
4.1,75.45,67.38,55.64,28.64,0
4.12,75.31,69.77,56.03,25.89,0
4.13,75.38,63.15,56.48,26.79,0
4.15,75.46,65.62,54.64,27.61,0
4.17,75.35,68.04,55.07,28.43,0
4.18,75.41,70.33,55.67,24.49,0
4.2,75.31,60.83,56.12,25.72,0
4.22,75.46,63.33,56.19,26.81,0
4.23,75.43,65.77,55.72,27.65,0
4.25,75.45,68.24,56.29,28.19,0
4.27,75.52,69.48,55.41,25.86,0
4.28,75.4,64.34,55.84,27.26,0
4.3,75.37,66.78,56.34,28.1,0
4.32,75.36,69.24,55.14,26.49,0
4.33,75.35,65.33,55.66,27.45,0
4.35,75.3,67.78,56.15,28.61,0
4.37,75.47,70.29,56.1,24.96,0
4.38,75.48,60.98,56.13,25.86,0
4.4,75.38,63.4,55.9,26.93,0
4.42,75.39,65.85,56.45,27.82,0
4.43,75.38,68.29,54.67,28.39,0
4.45,75.41,69.25,55.24,26.55,0
4.47,75.46,65.31,55.83,27.49,0
4.48,75.41,67.76,56.32,28.28,0
4.5,75.46,70.25,55.27,24.88,0
4.52,75.35,61.13,55.7,25.95,0
4.53,75.3,63.56,56.19,26.93,0
4.55,75.31,66.01,55.77,28.16,0
4.57,75.37,68.45,56.35,28.11,0
4.58,75.28,68.55,55.01,27.9,0
4.6,75.33,68.19,55.59,28.41,0
4.62,75.29,69.65,56.09,25.9,0
4.63,75.32,63.65,56.2,26.95,0
4.65,75.45,66.14,55.84,27.76,0
4.67,75.37,68.58,56.31,27.65,0
4.68,75.27,68.03,55.15,28.65,0
4.7,75.44,70.38,55.86,24.59,0
4.72,75.18,60.56,56.14,25.65,0
4.73,75.51,63.11,56.3,26.65,0
4.75,75.42,65.54,55.21,27.93,0
4.77,75.38,67.96,55.71,28.65,0
4.78,75.27,70.38,56.14,24.77,0
4.8,75.44,60.67,56.13,25.58,0
4.82,75.29,63.08,55.85,26.6,0
4.83,75.43,65.59,56.54,27.69,0
4.85,75.47,68.05,54.35,28.57,0
4.87,75.41,70.23,54.82,24.92,0
4.88,75.47,61.26,55.42,25.92,0
4.9,75.32,63.67,55.81,26.88,0
4.92,75.44,66.16,56.47,28.14,0
4.93,75.27,68.54,54.42,27.83,0
4.95,75.28,68.23,54.97,28.66,0
4.97,75.34,69.49,55.57,26.24,0
4.98,75.5,64.34,56.27,27.14,0
5.0,75.23,66.71,55.15,28.16,0
5.02,75.32,69.19,55.78,26.78,0
5.03,75.27,65.52,56.27,27.65,0
5.05,75.4,68.01,55.55,28.55,0
5.07,75.38,70.42,56.07,24.52,0
5.08,75.38,60.47,56.25,25.51,0
5.1,75.19,62.87,55.32,26.44,0
5.12,75.39,65.4,56.07,27.75,0
5.13,75.41,67.85,56.27,28.63,0
5.15,75.25,70.25,55.26,24.97,0
5.17,75.39,61.2,55.94,25.91,0
5.18,75.36,63.64,56.45,27.01,0
5.2,75.38,66.09,54.7,27.96,0
5.22,75.45,68.56,55.31,27.86,0
5.23,75.29,68.08,55.69,28.85,0
5.25,75.49,70.16,56.42,25.08,0
5.27,75.22,61.44,54.53,26.11,0
5.28,75.52,63.98,55.37,27.18,0
5.3,75.3,66.35,55.69,28.1,0
5.32,75.37,68.82,56.29,27.31,0
5.33,75.25,67.02,55.22,28.11,0
5.35,75.27,69.5,55.79,26.29,0
5.37,75.3,64.26,56.35,27.4,0
5.38,75.29,66.69,55.09,28.21,0
5.4,75.29,69.13,55.63,26.87,0
5.42,75.41,65.82,56.28,27.89,0
5.43,75.18,68.19,55.15,28.43,0
5.45,75.37,69.72,55.88,25.74,0
5.47,75.4,63.37,56.46,26.47,0
5.48,75.37,65.84,54.61,27.99,0
5.5,75.5,68.32,55.28,28.1,0
5.52,75.29,69.07,55.6,27.07,0
5.53,75.37,66.04,56.22,27.75,0
5.55,75.39,68.51,55.65,27.79,0
5.57,75.29,68.32,56.09,28.27,0
5.58,75.31,69.12,56.19,26.62,0
5.6,75.28,65.84,55.73,27.79,0
5.62,75.43,68.34,56.42,28.18,0
5.63,75.27,68.99,54.64,27.14,0
5.65,75.36,66.38,55.27,28.21,0
5.67,75.24,68.79,55.69,27.19,0
5.68,75.3,67.22,56.29,28.5,0
5.7,75.29,69.66,55.33,26.08,0
5.72,75.4,63.61,55.98,26.91,0
5.73,75.27,66.02,56.38,27.99,0
5.75,75.28,68.47,54.98,28.09,0
5.77,75.17,68.46,55.41,27.87,0
5.78,75.18,68.56,55.96,27.87,0
5.8,75.25,68.16,56.57,28.51,0
5.82,75.41,69.83,54.35,25.59,0
5.83,75.24,62.84,54.71,26.64,0
5.85,75.31,65.31,55.32,27.8,0
5.87,75.12,67.69,55.67,28.68,0
5.88,75.24,70.17,56.33,24.98,0
5.9,75.17,61.48,55.1,25.98,0
5.92,75.2,63.95,55.67,27.23,0
5.93,75.21,66.38,56.22,27.97,0
5.95,75.5,68.93,55.92,27.27,0
5.97,75.36,66.55,56.32,28.15,0
5.98,75.3,68.99,55.16,26.97,0
6.0,75.08,66.3,55.48,28.08,0
6.02,75.18,68.78,56.11,27.34,0
6.03,75.29,67.26,56.2,28.22,0
6.05,75.35,69.75,55.77,25.83,0
6.07,75.24,63.19,56.2,26.93,0
6.08,75.41,65.67,55.89,27.87,0
6.1,75.21,68.05,56.22,28.8,0
6.12,75.25,70.24,55.67,24.97,0
6.13,75.08,61.15,56.04,25.77,0
6.15,75.39,63.71,56.69,26.99,0
6.17,75.38,66.15,53.67,27.78,0
6.18,75.08,68.53,53.92,27.66,0
6.2,75.26,68.34,54.64,28.08,0
6.22,75.23,69.04,55.15,27.09,0
6.23,75.14,66.12,55.59,27.85,0
6.25,75.25,68.61,56.24,27.66,0
6.27,75.24,67.93,55.55,28.59,0
6.28,75.28,70.4,56.13,24.62,0
6.3,75.2,60.53,55.92,25.6,0
6.32,75.14,62.96,56.4,26.52,0
6.33,75.17,65.44,54.92,27.69,0
6.35,75.24,67.91,55.54,28.86,0
6.37,75.19,70.33,56.01,24.72,0
6.38,75.22,60.85,56.53,25.87,0
6.4,75.26,63.3,54.4,26.68,0
6.42,75.13,65.73,54.81,27.88,0
6.43,75.23,68.2,55.45,28.36,0
6.45,75.0,69.56,55.76,26.16,0
6.47,75.28,64.09,56.58,27.1,0
6.48,75.24,66.53,54.1,28.07,0
6.5,75.16,68.96,54.56,27.06,0
6.52,75.27,66.53,55.21,27.96,0
6.53,75.16,68.95,55.64,27.28,0
6.55,75.12,66.51,56.13,28.04,0
6.57,75.09,68.96,55.98,27.06,0
6.58,75.17,66.52,56.61,28.06,0
6.6,75.2,68.98,54.04,27.06,0
6.62,75.15,66.39,54.53,28.12,0
6.63,75.3,68.88,55.22,27.25,0
6.65,75.04,66.74,55.5,28.13,0
6.67,75.15,69.23,56.15,26.38,0
6.68,75.05,65.37,55.82,27.76,0
6.7,75.2,67.86,56.51,28.41,0
6.72,75.2,70.33,54.44,24.94,0
6.73,75.2,60.82,54.98,25.79,0
6.75,75.16,63.25,55.47,26.78,0
6.77,75.15,65.7,56.01,27.65,0
6.78,75.2,68.18,56.55,28.54,0
6.8,75.28,69.72,54.34,25.97,0
6.82,75.11,63.28,54.71,26.86,0
6.83,75.17,65.75,55.3,27.84,0
6.85,75.24,68.22,55.91,28.27,0
6.87,75.1,69.5,56.32,26.45,0
6.88,75.19,64.27,55.3,27.18,0
6.9,75.16,66.71,55.81,28.38,0
6.92,75.31,69.19,56.5,26.84,0
6.93,75.22,65.49,54.37,27.7,0
6.95,75.23,67.95,54.93,28.77,0
6.97,75.22,70.39,55.46,24.8,0
6.98,75.12,60.54,55.88,25.65,0
7.0,74.98,62.95,56.29,26.77,0
7.02,75.32,65.5,55.68,27.77,0
7.03,75.12,67.88,56.01,28.76,0
7.05,75.11,70.33,56.49,24.87,0
7.07,75.22,60.85,54.63,25.8,0
7.08,75.14,63.28,55.08,26.73,0
7.1,75.17,65.75,55.66,27.81,0
7.12,75.15,68.19,56.18,28.59,0
7.13,75.13,69.64,55.77,26.2,0
7.15,75.17,63.67,56.34,27.05,0
7.17,75.19,66.12,55.15,28.3,0
7.18,75.14,68.53,55.64,28.07,0
7.2,75.04,68.21,56.08,28.26,0
7.22,75.24,69.65,56.41,25.76,0
7.23,75.15,63.63,54.76,27.04,0
7.25,75.0,66.03,55.14,28.02,0
7.27,75.03,68.48,55.71,27.8,0
7.28,75.14,68.51,56.36,27.76,0
7.3,75.11,68.35,55.03,28.18,0
7.32,75.15,69.01,55.6,27.18,0
7.33,75.0,66.23,55.99,28.15,0
7.35,75.24,68.74,56.77,27.47,0
7.37,75.16,67.37,53.27,28.23,0
7.38,75.11,69.82,53.77,25.47,0
7.4,75.06,62.95,54.26,26.67,0
7.42,75.17,65.43,54.91,27.54,0
7.43,75.16,67.89,55.44,28.79,0
7.45,75.12,70.32,55.94,24.87,0
7.47,75.13,60.87,56.49,25.94,0
7.48,75.09,63.3,54.48,26.73,0
7.5,75.11,65.76,55.03,27.84,0
7.52,75.0,68.18,55.47,28.41,0
7.53,75.1,69.74,56.1,25.9,0
7.55,75.06,63.24,56.09,26.87,0
7.57,74.95,65.66,56.05,27.73,0
7.58,75.05,68.14,56.44,28.33,0
7.6,75.04,69.89,54.72,25.48,0
7.62,75.12,62.67,55.33,26.44,0
7.63,75.05,65.12,55.8,27.36,0
7.65,75.28,67.65,56.58,28.51,0
7.67,75.04,70.04,53.9,25.24,0
7.68,75.05,62.04,54.46,26.37,0
7.7,75.13,64.51,55.08,27.35,0
7.72,75.05,66.93,55.54,28.18,0
7.73,75.27,69.46,56.29,26.35,0
7.75,74.95,64.31,55.02,27.13,0
7.77,75.07,66.81,55.68,28.0,0
7.78,75.13,69.3,56.29,26.38,0
7.8,75.05,65.08,55.27,27.76,0
7.82,75.09,67.52,55.84,28.41,0
7.83,75.1,69.99,56.39,25.22,0
7.85,74.97,62.21,54.8,26.35,0
7.87,75.01,64.67,55.38,27.45,0
7.88,75.08,67.14,55.99,28.36,0
7.9,74.95,69.56,56.41,26.2,0
7.92,75.01,64.01,54.9,27.16,0
7.93,75.06,66.48,55.49,28.13,0
7.95,74.99,68.9,55.96,27.32,0
7.97,74.91,66.71,56.42,28.19,0
7.98,74.96,69.18,54.84,26.74,0
8.0,75.07,65.61,55.49,27.81,0
8.02,75.13,68.07,56.09,28.4,0
8.03,74.92,70.12,55.97,25.15,0
8.05,74.89,61.7,56.48,26.08,0
8.07,75.01,64.19,54.68,27.14,0
8.08,74.93,66.62,55.13,28.05,0
8.1,74.9,69.08,55.65,26.98,0
8.12,74.97,66.01,56.26,28.15,0
8.13,74.84,68.4,55.33,28.12,0
8.15,74.93,68.82,55.96,27.44,0
8.17,74.99,67.08,56.56,28.26,0
8.18,75.0,69.54,54.23,26.07,0
8.2,74.94,64.09,54.72,27.28,0
8.22,74.99,66.54,55.3,28.03,0
8.23,74.72,68.92,55.57,27.29,0
8.25,74.95,66.72,56.34,28.04,0
8.27,75.06,69.22,55.25,26.67,0
8.28,74.86,65.35,55.59,27.8,0
8.3,74.94,67.82,56.21,28.71,0
8.32,74.87,70.25,55.6,25.01,0
8.33,75.04,61.2,56.31,25.93,0
8.35,74.86,63.6,55.08,26.9,0
8.37,74.84,66.06,55.6,27.9,0
8.38,74.81,68.5,56.11,27.92,0
8.4,74.82,68.39,56.09,28.27,0
8.42,74.9,68.85,56.24,27.13,0
8.43,74.89,66.96,55.55,28.31,0
8.45,74.98,69.44,56.18,26.34,0
8.47,74.87,64.47,55.68,27.16,0
8.48,74.87,66.94,56.23,28.28,0
8.5,74.92,69.4,55.63,26.4,0
8.52,74.99,64.7,56.25,27.34,0
8.53,74.9,67.13,55.42,28.33,0
8.55,75.01,69.62,56.07,25.82,0
8.57,74.88,63.74,56.12,27.1,0
8.58,74.87,66.18,56.04,28.29,0
8.6,74.96,68.63,56.45,27.85,0
8.62,75.05,67.86,54.76,28.36,0
8.63,74.92,70.31,55.18,24.88,0
8.65,74.96,60.92,55.76,25.96,0
8.67,74.75,63.3,56.09,26.81,0
8.68,74.96,65.82,56.38,28.03,0
8.7,74.84,68.22,54.85,28.28,0
8.72,74.81,69.54,55.36,26.21,0
8.73,74.77,64.08,55.86,27.15,0
8.75,74.92,66.57,56.55,28.05,0
8.77,74.75,68.99,54.1,26.9,0
8.78,74.91,66.43,54.8,28.24,0
8.8,74.77,68.82,55.2,27.32,0
8.82,74.81,67.09,55.77,28.65,0
8.83,74.94,69.55,56.44,26.13,0
8.85,74.68,63.98,54.46,27.01,0
8.87,74.74,66.46,55.07,28.3,0
8.88,74.87,68.94,55.73,27.04,0
8.9,74.72,66.53,56.12,28.34,0
8.92,74.77,68.99,56.09,27.03,0
8.93,74.88,66.4,56.28,28.09,0
8.95,74.81,68.83,55.32,27.42,0
8.97,74.68,66.98,55.73,28.53,0
8.98,74.78,69.45,56.36,26.23,0
9.0,74.76,64.47,55.04,27.46,0
9.02,74.92,66.95,55.73,28.49,0
9.03,74.9,69.38,56.25,26.54,0
9.05,74.82,64.72,55.42,27.37,0
9.07,74.82,67.18,55.96,28.36,0
9.08,74.76,69.62,56.45,26.21,0
9.1,74.69,63.72,54.6,27.19,0
9.12,74.8,66.19,55.25,27.98,0
9.13,74.81,68.65,55.8,27.65,0
9.15,74.8,67.77,56.32,28.92,0
9.17,74.58,70.13,55.0,25.32,0
9.18,74.67,61.68,55.63,26.18,0
9.2,74.83,64.18,56.33,27.39,0
9.22,74.89,66.63,55.23,28.06,0
9.23,74.78,69.06,55.66,26.91,0
9.25,74.65,66.04,56.08,27.97,0
9.27,74.79,68.53,56.35,27.79,0
9.28,74.81,68.28,55.11,28.27,0
9.3,74.66,69.25,55.5,26.55,0
9.32,74.65,65.3,56.03,27.71,0
9.33,74.75,67.78,56.52,28.69,0
9.35,74.7,70.22,54.34,24.94,0
9.37,74.7,61.29,54.88,26.06,0
9.38,74.62,63.71,55.33,26.91,0
9.4,74.73,66.21,55.99,28.13,0
9.42,74.72,68.66,56.52,27.71,0
9.43,74.74,67.72,54.41,28.75,0
9.45,74.85,70.2,55.05,25.12,0
9.47,74.8,61.34,55.55,26.05,0
9.48,74.79,63.79,56.07,26.88,0
9.5,74.82,66.27,56.29,28.25,0
9.52,74.71,68.67,55.22,27.61,0
9.53,74.83,67.72,55.89,28.79,0
9.55,74.69,70.12,56.28,25.41,0
9.57,74.77,61.7,55.46,26.09,0
9.58,74.71,64.14,55.95,27.49,0
9.6,74.64,66.55,56.4,28.49,0
9.62,74.79,69.02,55.04,27.0,0
9.63,74.7,66.21,55.48,28.02,0
9.65,74.76,68.69,56.09,27.54,0
9.67,74.81,67.62,56.22,28.64,0
9.68,74.91,70.1,55.73,25.24,0
9.7,74.66,61.7,56.01,26.36,0
9.72,74.75,64.17,56.59,27.16,0
9.73,74.73,66.61,54.08,28.37,0
9.75,74.66,69.03,54.55,26.95,0
9.77,74.82,66.26,55.25,27.88,0
9.78,74.98,68.77,55.95,27.31,0
9.8,74.81,67.24,56.33,28.67,0
9.82,74.7,69.63,55.06,25.93,0
9.83,74.79,63.76,55.69,27.07,0
9.85,74.75,66.2,56.19,27.96,0
9.87,74.62,68.62,55.62,27.72,0
9.88,74.7,67.92,56.24,28.78,0
9.9,74.65,70.35,55.5,24.79,0
9.92,74.62,60.74,56.01,25.8,0
9.93,74.72,63.23,56.6,26.98,0
9.95,74.7,65.66,54.04,27.79,0
9.97,74.67,68.1,54.55,28.53,0
9.98,74.74,70.07,55.16,25.54,0
10.0,74.66,61.85,55.61,26.31,0
10.02,74.75,64.33,56.24,27.31,0
10.03,74.65,66.75,55.45,28.38,0
10.05,74.84,69.24,56.18,26.89,0
10.07,74.78,65.3,55.73,27.49,0
10.08,74.63,67.72,56.12,28.81,0
10.1,74.75,70.2,56.16,24.92,0
10.12,74.65,61.35,55.78,25.96,0
10.13,74.63,63.8,56.31,26.98,0
10.15,74.65,66.27,55.27,28.0,0
10.17,74.62,68.72,55.79,27.57,0
10.18,74.75,67.52,56.46,28.69,0
10.2,74.61,69.91,54.49,25.49,0
10.22,74.7,62.61,55.13,26.65,0
10.23,74.66,65.04,55.62,27.6,0
10.25,74.78,67.52,56.29,28.91,0
10.27,74.61,69.89,55.16,25.69,0
10.28,74.8,62.7,55.88,26.54,0
10.3,74.52,65.07,56.15,27.43,0
10.32,74.6,67.57,56.0,28.56,0
10.33,74.61,70.02,56.55,25.42,0
10.35,74.56,62.1,54.22,26.47,0
10.37,74.68,64.58,54.88,27.33,0
10.38,74.62,67.01,55.35,28.31,0
10.4,74.69,69.49,55.96,26.22,0
10.42,74.56,64.27,56.38,26.92,0
10.43,74.59,66.76,55.0,28.19,0
10.45,74.76,69.27,55.71,26.45,0
10.47,74.76,65.23,56.25,27.97,0
10.48,74.59,67.6,55.34,28.56,0
10.5,74.62,70.07,55.91,25.26,0
10.52,74.65,61.91,56.48,26.33,0
